url_num,code,content-length,ms,hit/miss,cdn,isp
1810,200,31325,13.0701065063477,HIT,edgecast,us-east-1
1811,200,31325,11.6939544677734,HIT,edgecast,us-east-1
1812,200,32679,13.239860534668,HIT,edgecast,us-east-1
1813,200,45474,14.1088962554932,HIT,edgecast,us-east-1
1814,200,45474,17.7011489868164,HIT,edgecast,us-east-1
1815,200,28565,13.0789279937744,HIT,edgecast,us-east-1
1816,200,2282,7.54404067993164,HIT,edgecast,us-east-1
1817,200,128452,44.7421073913574,HIT,edgecast,us-east-1
1818,200,5766,7.81607627868652,HIT,edgecast,us-east-1
1819,200,4683,351.821899414062,HIT,edgecast,us-east-1
1820,200,4679,7.39789009094238,HIT,edgecast,us-east-1
1821,200,14409,11.1250877380371,HIT,edgecast,us-east-1
1822,200,5174,9.13619995117188,HIT,edgecast,us-east-1
1823,200,16195,11.4870071411133,HIT,edgecast,us-east-1
1824,200,13925,9.66191291809082,HIT,edgecast,us-east-1
1825,200,47154,18.5391902923584,HIT,edgecast,us-east-1
1826,200,2857,6.17218017578125,HIT,edgecast,us-east-1
1827,200,8591,984.914064407349,HIT,edgecast,us-east-1
1828,200,2133,7.62391090393066,HIT,edgecast,us-east-1
1829,200,5901,5.99789619445801,HIT,edgecast,us-east-1
1830,200,8245,6.84213638305664,HIT,edgecast,us-east-1
1831,200,30066,11.1639499664307,HIT,edgecast,us-east-1
1832,200,259417,64.0289783477783,HIT,edgecast,us-east-1
1833,200,61956,19.0458297729492,HIT,edgecast,us-east-1
1834,200,20908,220.172882080078,HIT,edgecast,us-east-1
1835,200,52153,28.6130905151367,HIT,edgecast,us-east-1
1836,200,78389,33.6780548095703,HIT,edgecast,us-east-1
1837,200,78389,23.3111381530762,HIT,edgecast,us-east-1
1838,200,6850,7.69805908203125,HIT,edgecast,us-east-1
1839,200,6850,7.41004943847656,HIT,edgecast,us-east-1
1840,200,21161,155.156850814819,HIT,edgecast,us-east-1
1841,200,21161,11.6488933563232,HIT,edgecast,us-east-1
1842,200,4097,5.9201717376709,HIT,edgecast,us-east-1
1843,200,397000,91.4599895477295,HIT,edgecast,us-east-1
1844,200,597747,144.259929656982,HIT,edgecast,us-east-1
1845,200,597747,146.92211151123,HIT,edgecast,us-east-1
1846,200,6084,25.130033493042,HIT,edgecast,us-east-1
1847,200,2534,5.41901588439941,HIT,edgecast,us-east-1
1848,200,151485,38.4571552276611,HIT,edgecast,us-east-1
1849,200,35437,14.3370628356934,HIT,edgecast,us-east-1
1850,200,28576,13.6620998382568,HIT,edgecast,us-east-1
1851,200,19170,9.98210906982422,HIT,edgecast,us-east-1
1852,200,2078,5.74398040771484,HIT,edgecast,us-east-1
1853,200,3712,7.09414482116699,HIT,edgecast,us-east-1
1854,200,22572,22.3920345306396,HIT,edgecast,us-east-1
1855,200,15700,13.0898952484131,HIT,edgecast,us-east-1
1856,200,9721,8.19206237792969,HIT,edgecast,us-east-1
1857,200,351964,91.7210578918457,HIT,edgecast,us-east-1
1858,200,14745,10.0359916687012,HIT,edgecast,us-east-1
1859,200,19900,10.516881942749,HIT,edgecast,us-east-1
1860,200,43648,15.6219005584717,HIT,edgecast,us-east-1
1861,200,51072,17.935037612915,HIT,edgecast,us-east-1
1862,200,50961,18.467903137207,HIT,edgecast,us-east-1
1863,200,76467,24.3568420410156,HIT,edgecast,us-east-1
1864,200,46430,31.0158729553223,HIT,edgecast,us-east-1
1865,200,3152,6.88409805297852,HIT,edgecast,us-east-1
1866,200,225759,68.3331489562988,HIT,edgecast,us-east-1
1867,200,9227,89.2210006713867,HIT,edgecast,us-east-1
1868,200,6086,8.68988037109375,HIT,edgecast,us-east-1
1869,200,6086,6.77204132080078,HIT,edgecast,us-east-1
1870,200,7732,9.18912887573242,HIT,edgecast,us-east-1
1871,200,25825,10.9701156616211,HIT,edgecast,us-east-1
1872,200,8939,7.39002227783203,HIT,edgecast,us-east-1
1873,200,30511,12.4459266662598,HIT,edgecast,us-east-1
1874,200,25903,29.1821956634521,HIT,edgecast,us-east-1
1875,200,90172,28.6540985107422,HIT,edgecast,us-east-1
1876,200,4744,6.98304176330566,HIT,edgecast,us-east-1
1877,200,15426,8.31890106201172,HIT,edgecast,us-east-1
1878,200,3295,6.46615028381348,HIT,edgecast,us-east-1
1879,200,10232,7.80606269836426,HIT,edgecast,us-east-1
1880,200,12947,10.0250244140625,HIT,edgecast,us-east-1
1881,200,43272,15.5231952667236,HIT,edgecast,us-east-1
1882,200,451951,117.621898651123,HIT,edgecast,us-east-1
1883,200,106738,29.3881893157959,HIT,edgecast,us-east-1
1884,200,33355,12.4530792236328,HIT,edgecast,us-east-1
1885,200,99820,31.1529636383057,HIT,edgecast,us-east-1
1886,200,99820,27.7819633483887,HIT,edgecast,us-east-1
1887,200,152080,54.2058944702148,HIT,edgecast,us-east-1
1888,200,152080,40.3668880462646,HIT,edgecast,us-east-1
1889,200,11380,8.24594497680664,HIT,edgecast,us-east-1
1890,200,11380,25.9032249450684,HIT,edgecast,us-east-1
1891,200,39166,14.8301124572754,HIT,edgecast,us-east-1
1892,200,39166,14.2121315002441,HIT,edgecast,us-east-1
1893,200,6042,8.08215141296387,HIT,edgecast,us-east-1
1894,200,6042,7.46798515319824,HIT,edgecast,us-east-1
1895,200,754150,184.33403968811,HIT,edgecast,us-east-1
1896,200,1106270,271.924018859863,HIT,edgecast,us-east-1
1897,200,1106270,256.986856460571,HIT,edgecast,us-east-1
1898,200,10296,7.92098045349121,HIT,edgecast,us-east-1
1899,200,12686,8.12315940856934,HIT,edgecast,us-east-1
1900,200,264270,73.261022567749,HIT,edgecast,us-east-1
1901,200,58836,18.4769630432129,HIT,edgecast,us-east-1
1902,200,46866,18.1169509887695,HIT,edgecast,us-east-1
1903,200,30855,11.7480754852295,HIT,edgecast,us-east-1
1904,200,1795,6.11996650695801,HIT,edgecast,us-east-1
1905,200,5101,6.2401294708252,HIT,edgecast,us-east-1
1906,200,41882,15.9499645233154,HIT,edgecast,us-east-1
1907,200,26667,11.1660957336426,HIT,edgecast,us-east-1
1908,200,9034,7.26199150085449,HIT,edgecast,us-east-1
1909,200,329534,85.5131149291992,HIT,edgecast,us-east-1
1910,200,13537,8.77189636230469,HIT,edgecast,us-east-1
1911,200,18373,9.26113128662109,HIT,edgecast,us-east-1
1912,200,62156,17.9810523986816,HIT,edgecast,us-east-1
1913,200,39914,14.5959854125977,HIT,edgecast,us-east-1
1914,200,46893,17.6558494567871,HIT,edgecast,us-east-1
1915,200,46893,15.3160095214844,HIT,edgecast,us-east-1
1916,200,47526,20.0350284576416,HIT,edgecast,us-east-1
1917,200,69686,19.8559761047363,HIT,edgecast,us-east-1
1918,200,69686,21.2631225585938,HIT,edgecast,us-east-1
1919,200,42466,14.6729946136475,HIT,edgecast,us-east-1
1920,200,3017,5.3858757019043,HIT,edgecast,us-east-1
1921,200,204011,52.6080131530762,HIT,edgecast,us-east-1
1922,200,8088,18.5589790344238,HIT,edgecast,us-east-1
1923,200,5773,15.3858661651611,HIT,edgecast,us-east-1
1924,200,7136,6.85787200927734,HIT,edgecast,us-east-1
1925,200,22664,17.1000957489014,HIT,edgecast,us-east-1
1926,200,7978,19.3939208984375,HIT,edgecast,us-east-1
1927,200,27559,12.5222206115723,HIT,edgecast,us-east-1
1928,200,23642,50.9898662567139,HIT,edgecast,us-east-1
1929,200,82737,59.4789981842041,HIT,edgecast,us-east-1
1930,200,4158,6.89196586608887,HIT,edgecast,us-east-1
1931,200,13972,13.638973236084,HIT,edgecast,us-east-1
1932,200,2902,28.6970138549805,HIT,edgecast,us-east-1
1933,200,9082,18.2170867919922,HIT,edgecast,us-east-1
1934,200,13102,8.40306282043457,HIT,edgecast,us-east-1
1935,200,45280,15.6989097595215,HIT,edgecast,us-east-1
1936,200,412461,140.95401763916,HIT,edgecast,us-east-1
1937,200,97032,40.1999950408936,HIT,edgecast,us-east-1
1938,200,30486,12.9950046539307,HIT,edgecast,us-east-1
1939,200,86624,27.0941257476807,HIT,edgecast,us-east-1
1940,200,86624,25.285005569458,HIT,edgecast,us-east-1
1941,200,131496,34.6221923828125,HIT,edgecast,us-east-1
1942,200,131496,34.0170860290527,HIT,edgecast,us-east-1
1943,200,9924,7.4150562286377,HIT,edgecast,us-east-1
1944,200,9924,7.20000267028809,HIT,edgecast,us-east-1
1945,200,33757,12.4900341033936,HIT,edgecast,us-east-1
1946,200,33757,14.9450302124023,HIT,edgecast,us-east-1
1947,200,5501,7.82394409179688,HIT,edgecast,us-east-1
1948,200,5501,8.60595703125,HIT,edgecast,us-east-1
1949,200,670082,189.638137817383,HIT,edgecast,us-east-1
1950,200,998118,244.540214538574,HIT,edgecast,us-east-1
1951,200,998118,236.479043960571,HIT,edgecast,us-east-1
1952,200,9155,7.58910179138184,HIT,edgecast,us-east-1
1953,200,7972,9.52601432800293,HIT,edgecast,us-east-1
1954,200,240356,60.0872039794922,HIT,edgecast,us-east-1
1955,200,54255,16.8378353118896,HIT,edgecast,us-east-1
1956,200,42947,28.7840366363525,HIT,edgecast,us-east-1
1957,200,28205,12.4001502990723,HIT,edgecast,us-east-1
1958,200,2036,34.85107421875,HIT,edgecast,us-east-1
1959,200,4816,6.56008720397949,HIT,edgecast,us-east-1
1960,200,36056,15.192985534668,HIT,edgecast,us-east-1
1961,200,24009,9.79185104370117,HIT,edgecast,us-east-1
1962,200,9099,6.97708129882812,HIT,edgecast,us-east-1
1963,200,325711,77.9891014099121,HIT,edgecast,us-east-1
1964,200,13469,38.4178161621094,HIT,edgecast,us-east-1
1965,200,18437,11.1551284790039,HIT,edgecast,us-east-1
1966,200,39548,48.349142074585,HIT,edgecast,us-east-1
1967,200,46232,14.394998550415,HIT,edgecast,us-east-1
1968,200,46965,15.4590606689453,HIT,edgecast,us-east-1
1969,200,68518,21.6078758239746,HIT,edgecast,us-east-1
1970,200,42354,25.5930423736572,HIT,edgecast,us-east-1
1971,200,2964,7.9810619354248,HIT,edgecast,us-east-1
1972,200,2964,7.84182548522949,HIT,edgecast,us-east-1
1973,200,200285,54.1470050811768,HIT,edgecast,us-east-1
1974,200,8197,9.0639591217041,HIT,edgecast,us-east-1
1975,200,5735,9.65094566345215,HIT,edgecast,us-east-1
1976,200,7288,6.58202171325684,HIT,edgecast,us-east-1
1977,200,22264,13.5350227355957,HIT,edgecast,us-east-1
1978,200,7599,10.3108882904053,HIT,edgecast,us-east-1
1979,200,26509,20.0741291046143,HIT,edgecast,us-east-1
1980,200,22593,10.3690624237061,HIT,edgecast,us-east-1
1981,200,79941,23.7870216369629,HIT,edgecast,us-east-1
1982,200,3955,6.42108917236328,HIT,edgecast,us-east-1
1983,200,13234,11.4941596984863,HIT,edgecast,us-east-1
1984,200,2840,7.30204582214355,HIT,edgecast,us-east-1
1985,200,8765,7.66110420227051,HIT,edgecast,us-east-1
1986,200,12598,7.94291496276855,HIT,edgecast,us-east-1
1987,200,43023,17.1079635620117,HIT,edgecast,us-east-1
1988,200,405596,110.020875930786,HIT,edgecast,us-east-1
1989,200,95449,26.918888092041,HIT,edgecast,us-east-1
1990,200,30070,14.117956161499,HIT,edgecast,us-east-1
1991,200,84728,23.7040519714355,HIT,edgecast,us-east-1
1992,200,127983,37.14919090271,HIT,edgecast,us-east-1
1993,200,127983,34.6450805664062,HIT,edgecast,us-east-1
1994,200,9840,7.45701789855957,HIT,edgecast,us-east-1
1995,200,9840,7.36618041992188,HIT,edgecast,us-east-1
1996,200,33040,26.9548892974854,HIT,edgecast,us-east-1
1997,200,33040,28.6059379577637,HIT,edgecast,us-east-1
1998,200,5505,6.44683837890625,HIT,edgecast,us-east-1
1999,200,654070,180.608034133911,HIT,edgecast,us-east-1
2000,200,976878,233.298063278198,HIT,edgecast,us-east-1
2001,200,976878,234.710931777954,HIT,edgecast,us-east-1
2002,200,9174,9.71698760986328,HIT,edgecast,us-east-1
2003,200,9238,8.29410552978516,HIT,edgecast,us-east-1
2004,200,235754,289.781093597412,HIT,edgecast,us-east-1
2005,200,53109,18.0280208587646,HIT,edgecast,us-east-1
2006,200,42297,18.2240009307861,HIT,edgecast,us-east-1
2007,200,27913,12.0511054992676,HIT,edgecast,us-east-1
2008,200,2142,13.9801502227783,HIT,edgecast,us-east-1
2009,200,5050,6.78205490112305,HIT,edgecast,us-east-1
2010,200,35772,13.1680965423584,HIT,edgecast,us-east-1
2011,200,23604,12.4409198760986,HIT,edgecast,us-east-1
2012,200,6767,6.86097145080566,HIT,edgecast,us-east-1
2013,200,6767,7.89594650268555,HIT,edgecast,us-east-1
2014,200,239393,60.0969791412354,HIT,edgecast,us-east-1
2015,200,239393,58.5949420928955,HIT,edgecast,us-east-1
2016,200,10075,7.95197486877441,HIT,edgecast,us-east-1
2017,200,10075,7.5080394744873,HIT,edgecast,us-east-1
2018,200,13259,7.87210464477539,HIT,edgecast,us-east-1
2019,200,27462,11.8899345397949,HIT,edgecast,us-east-1
2020,200,31782,12.8049850463867,HIT,edgecast,us-east-1
2021,200,34273,12.3758316040039,HIT,edgecast,us-east-1
2022,200,46783,16.0589218139648,HIT,edgecast,us-east-1
2023,200,30841,22.2229957580566,HIT,edgecast,us-east-1
2024,200,2241,6.09993934631348,HIT,edgecast,us-east-1
2025,200,133507,33.8499546051025,HIT,edgecast,us-east-1
2026,200,5809,7.57694244384766,HIT,edgecast,us-east-1
2027,200,4554,6.11996650695801,HIT,edgecast,us-east-1
2028,200,4650,6.35814666748047,HIT,edgecast,us-east-1
2029,200,14572,9.80806350708008,HIT,edgecast,us-east-1
2030,200,5213,6.49714469909668,HIT,edgecast,us-east-1
2031,200,17432,8.83007049560547,HIT,edgecast,us-east-1
2032,200,14865,9.86409187316895,HIT,edgecast,us-east-1
2033,200,51980,16.7520046234131,HIT,edgecast,us-east-1
2034,200,2877,6.03795051574707,HIT,edgecast,us-east-1
2035,200,8959,7.18998908996582,HIT,edgecast,us-east-1
2036,200,2050,6.1650276184082,HIT,edgecast,us-east-1
2037,200,5898,7.11703300476074,HIT,edgecast,us-east-1
2038,200,9097,6.38103485107422,HIT,edgecast,us-east-1
2039,200,33744,207.736968994141,HIT,edgecast,us-east-1
2040,200,268661,62.2680187225342,HIT,edgecast,us-east-1
2041,200,64648,26.8158912658691,HIT,edgecast,us-east-1
2042,200,21470,17.1120166778564,HIT,edgecast,us-east-1
2043,200,54635,33.0040454864502,HIT,edgecast,us-east-1
2044,200,81582,23.1599807739258,HIT,edgecast,us-east-1
2045,200,81582,23.1080055236816,HIT,edgecast,us-east-1
2046,200,6692,9.52982902526855,HIT,edgecast,us-east-1
2047,200,6692,6.47091865539551,HIT,edgecast,us-east-1
2048,200,21734,9.92798805236816,HIT,edgecast,us-east-1
2049,200,21734,11.6350650787354,HIT,edgecast,us-east-1
2050,200,4011,22.8049755096436,HIT,edgecast,us-east-1
2051,200,410383,96.1580276489258,HIT,edgecast,us-east-1
2052,200,615213,159.589052200317,HIT,edgecast,us-east-1
2053,200,615213,147.433996200562,HIT,edgecast,us-east-1
2054,200,6294,11.1320018768311,HIT,edgecast,us-east-1
2055,200,861,4.70495223999023,HIT,edgecast,us-east-1
2056,200,156781,40.0419235229492,HIT,edgecast,us-east-1
2057,200,37140,13.5858058929443,HIT,edgecast,us-east-1
2058,200,29410,13.3512020111084,HIT,edgecast,us-east-1
2059,200,19755,10.7111930847168,HIT,edgecast,us-east-1
2060,200,2324,7.4009895324707,HIT,edgecast,us-east-1
2061,200,3719,7.08103179931641,HIT,edgecast,us-east-1
2062,200,22972,10.0028514862061,HIT,edgecast,us-east-1
2063,200,16038,10.4491710662842,HIT,edgecast,us-east-1
2064,200,6985,8.02803039550781,HIT,edgecast,us-east-1
2065,200,228268,67.5668716430664,HIT,edgecast,us-east-1
2066,200,10462,11.1279487609863,HIT,edgecast,us-east-1
2067,200,10462,7.61914253234863,HIT,edgecast,us-east-1
2068,200,13758,8.54706764221191,HIT,edgecast,us-east-1
2069,200,28378,11.6128921508789,HIT,edgecast,us-east-1
2070,200,32761,12.6729011535645,HIT,edgecast,us-east-1
2071,200,32761,14.9497985839844,HIT,edgecast,us-east-1
2072,200,34076,12.9129886627197,HIT,edgecast,us-east-1
2073,200,48594,16.1788463592529,HIT,edgecast,us-east-1
2074,200,28827,12.3739242553711,HIT,edgecast,us-east-1
2075,200,2224,5.55706024169922,HIT,edgecast,us-east-1
2076,200,138606,35.4750156402588,HIT,edgecast,us-east-1
2077,200,6123,8.17108154296875,HIT,edgecast,us-east-1
2078,200,4778,7.22193717956543,HIT,edgecast,us-east-1
2079,200,5114,5.82504272460938,HIT,edgecast,us-east-1
2080,200,15775,110.220909118652,HIT,edgecast,us-east-1
2081,200,5405,6.60109519958496,HIT,edgecast,us-east-1
2082,200,17874,11.167049407959,HIT,edgecast,us-east-1
2083,200,15294,10.3528499603271,HIT,edgecast,us-east-1
2084,200,53619,27.5781154632568,HIT,edgecast,us-east-1
2085,200,3039,6.2100887298584,HIT,edgecast,us-east-1
2086,200,9236,7.01904296875,HIT,edgecast,us-east-1
2087,200,2196,5.68890571594238,HIT,edgecast,us-east-1
2088,200,6225,5.97691535949707,HIT,edgecast,us-east-1
2089,200,9876,6.84309005737305,HIT,edgecast,us-east-1
2090,200,36511,17.3599720001221,HIT,edgecast,us-east-1
2091,200,278915,71.2649822235107,HIT,edgecast,us-east-1
2092,200,67139,19.4458961486816,HIT,edgecast,us-east-1
2093,200,22048,10.3919506072998,HIT,edgecast,us-east-1
2094,200,57480,59.4511032104492,HIT,edgecast,us-east-1
2095,200,86349,27.9698371887207,HIT,edgecast,us-east-1
2096,200,86349,24.5909690856934,HIT,edgecast,us-east-1
2097,200,7504,6.75106048583984,HIT,edgecast,us-east-1
2098,200,7504,7.04407691955566,HIT,edgecast,us-east-1
2099,200,23408,21.7149257659912,HIT,edgecast,us-east-1
2100,200,23408,11.4738941192627,HIT,edgecast,us-east-1
2101,200,4362,5.65600395202637,HIT,edgecast,us-east-1
2102,200,435062,103.678941726685,HIT,edgecast,us-east-1
2103,200,653705,164.941072463989,HIT,edgecast,us-east-1
2104,200,653705,164.047956466675,HIT,edgecast,us-east-1
2105,200,6869,7.10582733154297,HIT,edgecast,us-east-1
2106,200,861,7.47418403625488,HIT,edgecast,us-east-1
2107,200,162528,43.4589385986328,HIT,edgecast,us-east-1
2108,200,37614,15.2590274810791,HIT,edgecast,us-east-1
2109,200,30446,589.881896972656,HIT,edgecast,us-east-1
2110,200,20301,11.4519596099854,HIT,edgecast,us-east-1
2111,200,2317,5.2340030670166,HIT,edgecast,us-east-1
2112,200,3815,6.72411918640137,HIT,edgecast,us-east-1
2113,200,24926,13.9999389648438,HIT,edgecast,us-east-1
2114,200,16889,10.3998184204102,HIT,edgecast,us-east-1
2115,200,10302,332.283020019531,HIT,edgecast,us-east-1
2116,200,10302,83.8849544525146,HIT,edgecast,us-east-1
2117,200,400379,113.343954086304,HIT,edgecast,us-east-1
2118,200,15844,78.8030624389648,HIT,edgecast,us-east-1
2119,200,15844,9.51695442199707,HIT,edgecast,us-east-1
2120,200,21824,12.9330158233643,HIT,edgecast,us-east-1
2121,200,48130,15.963077545166,HIT,edgecast,us-east-1
2122,200,56297,66.3268566131592,HIT,edgecast,us-east-1
2123,200,56280,17.751932144165,HIT,edgecast,us-east-1
2124,200,84979,23.9989757537842,HIT,edgecast,us-east-1
2125,200,51777,17.3811912536621,HIT,edgecast,us-east-1
2126,200,3239,6.85596466064453,HIT,edgecast,us-east-1
2127,200,254393,72.2570419311523,HIT,edgecast,us-east-1
2128,200,9814,8.54206085205078,HIT,edgecast,us-east-1
2129,200,6659,7.42292404174805,HIT,edgecast,us-east-1
2130,200,8089,8.00681114196777,HIT,edgecast,us-east-1
2131,200,28014,11.725902557373,HIT,edgecast,us-east-1
2132,200,9773,9.90509986877441,HIT,edgecast,us-east-1
2133,200,35172,17.3819065093994,HIT,edgecast,us-east-1
2134,200,29921,15.538215637207,HIT,edgecast,us-east-1
2135,200,105667,29.5329093933105,HIT,edgecast,us-east-1
2136,200,4900,6.71195983886719,HIT,edgecast,us-east-1
2137,200,17496,10.9949111938477,HIT,edgecast,us-east-1
2138,200,3394,6.05297088623047,HIT,edgecast,us-east-1
2139,200,11431,8.00514221191406,HIT,edgecast,us-east-1
2140,200,15473,8.56685638427734,HIT,edgecast,us-east-1
2141,200,51924,16.9711112976074,HIT,edgecast,us-east-1
2142,200,511390,131.325006484985,HIT,edgecast,us-east-1
2143,200,119254,32.9830646514893,HIT,edgecast,us-east-1
2144,200,36289,16.913890838623,HIT,edgecast,us-east-1
2145,200,111943,30.1258563995361,HIT,edgecast,us-east-1
2146,200,111943,29.102087020874,HIT,edgecast,us-east-1
2147,200,171123,43.9200401306152,HIT,edgecast,us-east-1
2148,200,171123,55.4299354553223,HIT,edgecast,us-east-1
2149,200,12125,10.5381011962891,HIT,edgecast,us-east-1
2150,200,12125,13.1549835205078,HIT,edgecast,us-east-1
2151,200,42538,17.1608924865723,HIT,edgecast,us-east-1
2152,200,42538,26.4961719512939,HIT,edgecast,us-east-1
2153,200,6307,7.78603553771973,HIT,edgecast,us-east-1
2154,200,6307,21.3079452514648,HIT,edgecast,us-east-1
2155,200,860052,214.479923248291,HIT,edgecast,us-east-1
2156,200,1254379,298.060894012451,HIT,edgecast,us-east-1
2157,200,1254379,285.557985305786,HIT,edgecast,us-east-1
2158,200,11058,9.24015045166016,HIT,edgecast,us-east-1
2159,200,14017,10.0278854370117,HIT,edgecast,us-east-1
2160,200,298628,83.2841396331787,HIT,edgecast,us-east-1
2161,200,65333,19.2317962646484,HIT,edgecast,us-east-1
2162,200,51519,19.2930698394775,HIT,edgecast,us-east-1
2163,200,33520,14.5430564880371,HIT,edgecast,us-east-1
2164,200,1936,5.64289093017578,HIT,edgecast,us-east-1
2165,200,5427,5.92398643493652,HIT,edgecast,us-east-1
2166,200,45748,15.9261226654053,HIT,edgecast,us-east-1
2167,200,29115,15.5689716339111,HIT,edgecast,us-east-1
2168,200,7597,1154.7691822052,HIT,edgecast,us-east-1
2169,200,232340,61.4569187164307,HIT,edgecast,us-east-1
2170,200,11269,174.027919769287,HIT,edgecast,us-east-1
2171,200,14863,9.46903228759766,HIT,edgecast,us-east-1
2172,200,44621,17.6680088043213,HIT,edgecast,us-east-1
2173,200,31369,22.9051113128662,HIT,edgecast,us-east-1
2174,200,36055,15.6300067901611,HIT,edgecast,us-east-1
2175,200,37192,14.5928859710693,HIT,edgecast,us-east-1
2176,200,52917,27.3468494415283,HIT,edgecast,us-east-1
2177,200,31444,12.0811462402344,HIT,edgecast,us-east-1
2178,200,2355,107.484102249146,HIT,edgecast,us-east-1
2179,200,147384,40.0259494781494,HIT,edgecast,us-east-1
2180,200,6403,7.48682022094727,HIT,edgecast,us-east-1
2181,200,4946,6.70409202575684,HIT,edgecast,us-east-1
2182,200,5273,7.50303268432617,HIT,edgecast,us-east-1
2183,200,16826,11.8551254272461,HIT,edgecast,us-east-1
2184,200,6310,8.21495056152344,HIT,edgecast,us-east-1
2185,200,20495,63.8599395751953,HIT,edgecast,us-east-1
2186,200,17725,9.08684730529785,HIT,edgecast,us-east-1
2187,200,58969,28.8450717926025,HIT,edgecast,us-east-1
2188,200,3435,6.06799125671387,HIT,edgecast,us-east-1
2189,200,10837,295.54295539856,HIT,edgecast,us-east-1
2190,200,2424,54.7909736633301,HIT,edgecast,us-east-1
2191,200,7206,27.0349979400635,HIT,edgecast,us-east-1
2192,200,9744,7.27605819702148,HIT,edgecast,us-east-1
2193,200,32376,68.0818557739258,MISS,edgecast,us-east-1
2193,200,32376,13.1950378417969,HIT,edgecast,us-east-1
2194,200,290224,85.6161117553711,HIT,edgecast,us-east-1
2195,200,72516,80.9168815612793,HIT,edgecast,us-east-1
2196,200,24188,13.1018161773682,HIT,edgecast,us-east-1
2197,200,61460,21.2430953979492,HIT,edgecast,us-east-1
2198,200,61460,53.6749362945557,HIT,edgecast,us-east-1
2199,200,92753,28.0110836029053,HIT,edgecast,us-east-1
2200,200,46049,15.8600807189941,HIT,edgecast,us-east-1
2201,200,92753,40.4648780822754,HIT,edgecast,us-east-1
2202,200,7836,8.46099853515625,HIT,edgecast,us-east-1
2203,200,7836,8.69488716125488,HIT,edgecast,us-east-1
2204,200,25115,11.2919807434082,HIT,edgecast,us-east-1
2205,200,25115,11.8091106414795,HIT,edgecast,us-east-1
2206,200,4548,6.82306289672852,HIT,edgecast,us-east-1
2207,200,441612,114.938020706177,HIT,edgecast,us-east-1
2208,200,654329,165.173053741455,HIT,edgecast,us-east-1
2209,200,654329,172.345876693726,HIT,edgecast,us-east-1
2210,200,7027,8.03613662719727,HIT,edgecast,us-east-1
2211,200,2426,5.54585456848145,HIT,edgecast,us-east-1
2212,200,943535,245.078086853027,HIT,edgecast,us-east-1
2213,200,172494,204.934120178223,HIT,edgecast,us-east-1
2214,200,41159,13.8859748840332,HIT,edgecast,us-east-1
2215,200,33007,12.8688812255859,HIT,edgecast,us-east-1
2216,200,21795,12.0151042938232,HIT,edgecast,us-east-1
2217,200,2201,5.97405433654785,HIT,edgecast,us-east-1
2218,200,3993,6.17098808288574,HIT,edgecast,us-east-1
2219,200,26753,10.8909606933594,HIT,edgecast,us-east-1
2220,200,18197,9.69600677490234,HIT,edgecast,us-east-1
2221,200,7821,6.81614875793457,HIT,edgecast,us-east-1
2222,200,242620,68.619966506958,HIT,edgecast,us-east-1
2223,200,11448,9.35506820678711,HIT,edgecast,us-east-1
2224,200,15234,10.0469589233398,HIT,edgecast,us-east-1
2225,200,31531,15.2587890625,HIT,edgecast,us-east-1
2226,200,36506,16.6118144989014,HIT,edgecast,us-east-1
2227,200,38380,13.7879848480225,HIT,edgecast,us-east-1
2228,200,54049,19.1941261291504,HIT,edgecast,us-east-1
2229,200,32915,13.9060020446777,HIT,edgecast,us-east-1
2230,200,2392,5.36608695983887,HIT,edgecast,us-east-1
2231,200,150603,41.9111251831055,HIT,edgecast,us-east-1
2232,200,6507,9.21416282653809,HIT,edgecast,us-east-1
2233,200,5221,7.05599784851074,HIT,edgecast,us-east-1
2234,200,5292,6.79683685302734,HIT,edgecast,us-east-1
2235,200,16983,10.8919143676758,HIT,edgecast,us-east-1
2236,200,6246,7.04097747802734,HIT,edgecast,us-east-1
2237,200,20420,11.6989612579346,HIT,edgecast,us-east-1
2238,200,17663,57.772159576416,HIT,edgecast,us-east-1
2239,200,59065,21.4691162109375,HIT,edgecast,us-east-1
2240,200,3425,6.9880485534668,HIT,edgecast,us-east-1
2241,200,10819,8.11481475830078,HIT,edgecast,us-east-1
2242,200,2438,5.43785095214844,HIT,edgecast,us-east-1
2243,200,7204,8.81791114807129,HIT,edgecast,us-east-1
2244,200,9533,7.10391998291016,HIT,edgecast,us-east-1
2245,200,31992,14.5719051361084,HIT,edgecast,us-east-1
2246,200,296442,86.1978530883789,HIT,edgecast,us-east-1
2247,200,73416,24.1420269012451,HIT,edgecast,us-east-1
2248,200,24806,15.4080390930176,HIT,edgecast,us-east-1
2249,200,62728,19.7560787200928,HIT,edgecast,us-east-1
2250,200,93842,28.4049510955811,HIT,edgecast,us-east-1
2251,200,93842,25.9249210357666,HIT,edgecast,us-east-1
2252,200,8069,9.9341869354248,HIT,edgecast,us-east-1
2253,200,8069,7.31587409973145,HIT,edgecast,us-east-1
2254,200,25823,15.7990455627441,HIT,edgecast,us-east-1
2255,200,25823,51.5108108520508,HIT,edgecast,us-east-1
2256,200,4645,9.85288619995117,HIT,edgecast,us-east-1
2257,200,451742,120.985984802246,HIT,edgecast,us-east-1
2258,200,670711,178.280115127563,HIT,edgecast,us-east-1
2259,200,670711,169.650077819824,HIT,edgecast,us-east-1
2260,200,7025,7.83300399780273,HIT,edgecast,us-east-1
2261,200,2399,8.34298133850098,HIT,edgecast,us-east-1
